,bat_order,player_id,player_name,how_out,minutes,runs,balls,fours,sixes,strike_rate,player,overs,maidens,runs_conceded,wickets,economy,dot_balls,extras,match_id,series_id,home_x,innings_no,innings_title,in_play,result,status,toss,home_scores,away_scores,home_y,away,venue,tournament,date,ipl_season
6980,1.0,3210516.0,Prithvi Shaw,st Dhoni b Chawla,-,64.0,43.0,9.0,1.0,148.83,,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6981,2.0,84717.0,Shikhar Dhawan,lbw b Chawla,-,35.0,27.0,3.0,1.0,129.62,,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6982,3.0,2794755.0,Rishabh Pant,not out,-,37.0,25.0,5.0,0.0,148.00,,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6983,4.0,1927569.0,Shreyas Iyer,c Dhoni b Curran,-,26.0,22.0,1.0,0.0,118.18,,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6984,5.0,975048.0,Marcus Stoinis,not out,-,5.0,3.0,1.0,0.0,166.66,,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6985,,,,,,,,,,,batter,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6986,,2010087.0,Shimron Hetmyer,,,,,,,,,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6987,,1664085.0,Axar Patel,,,,,,,,,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6988,,93333.0,Amit Mishra,,,,,,,,,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6989,,1650657.0,Kagiso Rabada,,,,,,,,,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6990,,1445949.0,Anrich Nortje,,,,,,,,,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6991,,2082645.0,Avesh Khan,,,,,,,,,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6992,,1341795.0,Deepak Chahar,,,,,4.0,0.0,,,4.0,0.0,38.0,0.0,9.5,4.0,1.0,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6993,,1988931.0,Sam Curran,,,,,2.0,0.0,,,4.0,0.0,27.0,1.0,6.75,10.0,1.0,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6994,,864864.0,Josh Hazlewood,,,,,4.0,0.0,,,4.0,0.0,28.0,0.0,7.0,10.0,1.0,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6995,,98910.0,Piyush Chawla,,,,,5.0,0.0,,,4.0,0.0,33.0,2.0,8.25,8.0,0.0,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6996,,704037.0,Ravindra Jadeja,,,,,4.0,2.0,,,4.0,0.0,44.0,0.0,11.0,4.0,0.0,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6997,,,,,,,,,,,bowler,,,,,,,,2433091,608,Chennai Super Kings,1,Delhi Capitals Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6998,1.0,711297.0,Murali Vijay,c Rabada b Nortje,-,10.0,15.0,1.0,0.0,66.66,,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
6999,2.0,24552.0,Shane Watson,c Hetmyer b Patel,-,14.0,16.0,1.0,1.0,87.50,,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7000,3.0,134496.0,Faf du Plessis,c Pant b Rabada,-,43.0,35.0,4.0,0.0,122.85,,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7001,4.0,3181152.0,Ruturaj Gaikwad,run out (Pant/Patel),-,5.0,10.0,0.0,0.0,50.00,,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7002,5.0,872160.0,Kedar Jadhav,lbw b Nortje,-,26.0,21.0,3.0,0.0,123.80,,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7003,6.0,84255.0,MS Dhoni,c Pant b Rabada,-,15.0,12.0,2.0,0.0,125.00,,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7004,7.0,704037.0,Ravindra Jadeja,c Mishra b Rabada,-,12.0,9.0,1.0,0.0,133.33,,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7005,8.0,1988931.0,Sam Curran,not out,-,1.0,2.0,0.0,0.0,50.00,,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7006,,,,,,,,,,,batter,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7007,,98910.0,Piyush Chawla,,,,,,,,,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7008,,1341795.0,Deepak Chahar,,,,,,,,,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7009,,864864.0,Josh Hazlewood,,,,,,,,,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7010,,1650657.0,Kagiso Rabada,,,,,3.0,0.0,,,4.0,0.0,26.0,3.0,6.5,11.0,0.0,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7011,,1664085.0,Axar Patel,,,,,1.0,0.0,,,4.0,0.0,18.0,1.0,4.5,10.0,0.0,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7012,,1445949.0,Anrich Nortje,,,,,1.0,0.0,,,4.0,0.0,21.0,2.0,5.25,12.0,3.0,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7013,,2082645.0,Avesh Khan,,,,,6.0,1.0,,,4.0,0.0,42.0,0.0,10.5,7.0,1.0,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7014,,93333.0,Amit Mishra,,,,,1.0,0.0,,,4.0,0.0,23.0,0.0,5.75,6.0,0.0,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7015,,,,,,,,,,,bowler,,,,,,,,2433091,608,Chennai Super Kings,2,Chennai Super Kings Innings,No,Yes,Capitals won by 44 runs,"Chennai Super Kings, elected to field first","131/7 (20 ov, target 176)",175/3,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,IPL,,2020.0
7016,1.0,659679.0,David Warner,c &amp; b Varun,-,36.0,30.0,2.0,1.0,120.00,,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7017,2.0,892311.0,Jonny Bairstow, b Cummins,-,5.0,10.0,0.0,0.0,50.00,,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7018,3.0,871902.0,Manish Pandey,c &amp; b Russell,-,51.0,38.0,3.0,2.0,134.21,,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7019,4.0,839442.0,Wriddhiman Saha,run out (Cummins/Karthik),-,30.0,31.0,1.0,1.0,96.77,,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7020,5.0,77751.0,Mohammad Nabi,not out,-,11.0,8.0,2.0,0.0,137.50,,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7021,6.0,3210561.0,Abhishek Sharma,not out,-,2.0,3.0,0.0,0.0,66.66,,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7022,,,,,,,,,,,batter,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7023,,3210552.0,Priyam Garg,,,,,,,,,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7024,,2380401.0,Rashid Khan,,,,,,,,,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7025,,978060.0,Bhuvneshwar Kumar,,,,,,,,,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7026,,2407737.0,T Natarajan,,,,,,,,,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7027,,2827947.0,Khaleel Ahmed,,,,,,,,,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7028,,691686.0,Sunil Narine,,,,,1.0,1.0,,,4.0,0.0,31.0,0.0,7.75,5.0,0.0,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7029,,1469679.0,Pat Cummins,,,,,2.0,0.0,,,4.0,0.0,19.0,1.0,4.75,11.0,0.0,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7030,,3239556.0,Shivam Mavi,,,,,1.0,1.0,,,2.0,0.0,15.0,0.0,7.5,6.0,1.0,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7031,,1677717.0,Kuldeep Yadav,,,,,0.0,1.0,,,2.0,0.0,15.0,0.0,7.5,3.0,0.0,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7032,,3325137.0,Varun Chakravarthy,,,,,1.0,1.0,,,4.0,0.0,25.0,1.0,6.25,9.0,0.0,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7033,,3210576.0,Kamlesh Nagarkoti,,,,,1.0,0.0,,,2.0,0.0,17.0,0.0,8.5,2.0,1.0,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7034,,828906.0,Andre Russell,,,,,2.0,0.0,,,2.0,0.0,16.0,1.0,8.0,4.0,1.0,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7035,,,,,,,,,,,bowler,,,,,,,,2433103,608,Kolkata Knight Riders,1,Sunrisers Hyderabad Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7036,1.0,3210531.0,Shubman Gill,not out,-,70.0,62.0,5.0,2.0,112.90,,,,,,,,,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7037,2.0,691686.0,Sunil Narine,c Warner b Ahmed,-,0.0,2.0,0.0,0.0,0.00,,,,,,,,,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7038,3.0,1813593.0,Nitish Rana,c Saha b Natarajan,-,26.0,13.0,6.0,0.0,200.00,,,,,,,,,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7039,4.0,90147.0,Dinesh Karthik,lbw b Rashid Khan,-,0.0,3.0,0.0,0.0,0.00,,,,,,,,,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7040,5.0,73806.0,Eoin Morgan,not out,-,42.0,29.0,3.0,2.0,144.82,,,,,,,,,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7041,,,,,,,,,,,batter,,,,,,,,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7042,,828906.0,Andre Russell,,,,,,,,,,,,,,,,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7043,,1469679.0,Pat Cummins,,,,,,,,,,,,,,,,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7044,,3239556.0,Shivam Mavi,,,,,,,,,,,,,,,,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7045,,1677717.0,Kuldeep Yadav,,,,,,,,,,,,,,,,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7046,,3210576.0,Kamlesh Nagarkoti,,,,,,,,,,,,,,,,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7047,,3325137.0,Varun Chakravarthy,,,,,,,,,,,,,,,,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7048,,978060.0,Bhuvneshwar Kumar,,,,,3.0,1.0,,,3.0,0.0,29.0,0.0,9.66,7.0,1.0,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7049,,2827947.0,Khaleel Ahmed,,,,,5.0,1.0,,,3.0,0.0,28.0,1.0,9.33,10.0,0.0,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7050,,2407737.0,T Natarajan,,,,,3.0,1.0,,,3.0,0.0,27.0,1.0,9.0,6.0,1.0,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
7051,,2380401.0,Rashid Khan,,,,,3.0,0.0,,,4.0,0.0,25.0,1.0,6.25,8.0,0.0,2433103,608,Kolkata Knight Riders,2,Kolkata Knight Riders Innings,No,Yes,KKR won by 7 wickets,"Sunrisers Hyderabad, elected to bat first","145/3 (18/20 ov, target 143)",142/4,Kolkata Knight Riders,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",IPL,,2020.0
